Date,Open,High,Low,Close,Adj Close,Volume
07-05-2021,14816.84961,14863.04981,14765.5,14823.15039,14823.15039,488000
10-05-2021,14928.25,14966.90039,14892.5,14942.34961,14942.34961,522000
11-05-2021,14789.7002,14900,14771.40039,14850.75,14850.75,647400
12-05-2021,14823.54981,14824.04981,14649.7002,14696.5,14696.5,643800
14-05-2021,14749.40039,14749.65039,14591.90039,14677.79981,14677.79981,620700
17-05-2021,14756.25,14938,14725.34961,14923.15039,14923.15039,546400
18-05-2021,15067.2002,15137.25,15043.7002,15108.09961,15108.09961,583900
19-05-2021,15058.59961,15133.40039,15008.84961,15030.15039,15030.15039,569100
20-05-2021,15042.59961,15069.79981,14884.90039,14906.04981,14906.04981,480300
21-05-2021,14987.79981,15190,14985.84961,15175.29981,15175.29981,572900
24-05-2021,15211.34961,15256.25,15145.4502,15197.7002,15197.7002,579800
25-05-2021,15291.75,15293.84961,15163.40039,15208.4502,15208.4502,441500
26-05-2021,15257.04981,15319.90039,15194.9502,15301.4502,15301.4502,384000
27-05-2021,15323.9502,15384.54981,15272.5,15337.84961,15337.84961,0
28-05-2021,15421.2002,15469.65039,15394.75,15435.65039,15435.65039,468100
31-05-2021,15437.75,15606.34961,15374,15582.79981,15582.79981,436000
01-06-2021,15629.65039,15660.75,15528.29981,15574.84961,15574.84961,409600
02-06-2021,15520.34961,15597.4502,15459.84961,15576.2002,15576.2002,428600
03-06-2021,15655.54981,15705.09961,15611,15690.34961,15690.34961,410200
04-06-2021,15712.5,15733.59961,15622.34961,15670.25,15670.25,414200
07-06-2021,15725.09961,15773.4502,15678.09961,15751.65039,15751.65039,394000
08-06-2021,15773.90039,15778.79981,15680,15740.09961,15740.09961,378200
09-06-2021,15766.29981,15800.4502,15566.90039,15635.34961,15635.34961,457900
10-06-2021,15692.09961,15751.25,15648.5,15737.75,15737.75,298300
11-06-2021,15796.4502,15835.54981,15749.79981,15799.34961,15799.34961,363000
14-06-2021,15791.40039,15823.04981,15606.5,15811.84961,15811.84961,392900
15-06-2021,15866.9502,15901.59961,15842.40039,15869.25,15869.25,323300
16-06-2021,15847.5,15880.84961,15742.59961,15767.54981,15767.54981,340200
17-06-2021,15648.29981,15769.34961,15616.75,15691.40039,15691.40039,357600
18-06-2021,15756.5,15761.5,15450.90039,15683.34961,15683.34961,640800
21-06-2021,15525.84961,15765.15039,15505.65039,15746.5,15746.5,351500
22-06-2021,15840.5,15895.75,15752.09961,15772.75,15772.75,322200
23-06-2021,15862.79981,15862.9502,15673.9502,15686.9502,15686.9502,287500
24-06-2021,15737.29981,15821.40039,15702.7002,15790.4502,15790.4502,316700
25-06-2021,15839.34961,15870.79981,15772.29981,15860.34961,15860.34961,314600
28-06-2021,15915.34961,15915.65039,15792.15039,15814.7002,15814.7002,255100
29-06-2021,15807.5,15835.90039,15724.04981,15748.4502,15748.4502,360300
30-06-2021,15776.90039,15839.09961,15708.75,15721.5,15721.5,262400
01-07-2021,15755.04981,15755.54981,15667.04981,15680,15680,224900
02-07-2021,15705.84961,15738.34961,15635.9502,15722.2002,15722.2002,254800
05-07-2021,15793.40039,15845.9502,15762.04981,15834.34961,15834.34961,207000
06-07-2021,15813.75,15914.2002,15801,15818.25,15818.25,391400
07-07-2021,15819.59961,15893.54981,15779.7002,15879.65039,15879.65039,329300
08-07-2021,15855.40039,15885.75,15682.90039,15727.90039,15727.90039,307900
09-07-2021,15688.25,15730.84961,15632.75,15689.79981,15689.79981,243200
12-07-2021,15766.79981,15789.2002,15644.75,15692.59961,15692.59961,216300
13-07-2021,15794,15820.79981,15744.59961,15812.34961,15812.34961,246700
14-07-2021,15808.7002,15877.34961,15764.2002,15853.9502,15853.9502,0
15-07-2021,15872.15039,15952.34961,15855,15924.2002,15924.2002,284900
16-07-2021,15958.34961,15962.25,15882.59961,15923.40039,15923.40039,276300
19-07-2021,15754.5,15836.90039,15707.5,15752.40039,15752.40039,242100
20-07-2021,15703.9502,15728.4502,15578.54981,15632.09961,15632.09961,274300
22-07-2021,15736.59961,15834.79981,15726.40039,15824.04981,15824.04981,265300
23-07-2021,15856.79981,15899.79981,15768.40039,15856.04981,15856.04981,294100
26-07-2021,15849.29981,15893.34961,15797,15824.4502,15824.4502,267100
27-07-2021,15860.5,15881.54981,15701,15746.4502,15746.4502,311000
28-07-2021,15761.54981,15767.5,15513.4502,15709.40039,15709.40039,318600
29-07-2021,15762.7002,15817.34961,15737.79981,15778.4502,15778.4502,401600
30-07-2021,15800.59961,15862.79981,15744.84961,15763.04981,15763.04981,400000
02-08-2021,15874.90039,15892.90039,15834.65039,15885.15039,15885.15039,244800
03-08-2021,15951.54981,16146.90039,15914.34961,16130.75,16130.75,341300
04-08-2021,16195.25,16290.2002,16176.15039,16258.79981,16258.79981,427300
05-08-2021,16288.9502,16349.4502,16210.29981,16294.59961,16294.59961,418200
06-08-2021,16304.40039,16336.75,16223.29981,16238.2002,16238.2002,320100
