Date,Open,High,Low,Close,Adj Close,Volume
2020-10-23,11957.900391,11974.549805,11908.750000,11930.349609,11930.349609,502300
2020-10-26,11937.400391,11942.849609,11711.700195,11767.750000,11767.750000,519800
2020-10-27,11807.099609,11899.049805,11723.000000,11889.400391,11889.400391,616300
2020-10-28,11922.599609,11929.400391,11684.849609,11729.599609,11729.599609,704000
2020-10-29,11633.299805,11744.150391,11606.450195,11670.799805,11670.799805,555000
2020-10-30,11678.450195,11748.950195,11535.450195,11642.400391,11642.400391,553700
2020-11-02,11697.349609,11725.650391,11557.400391,11669.150391,11669.150391,568400
2020-11-03,11734.450195,11836.200195,11723.299805,11813.500000,11813.500000,674300
2020-11-04,11783.349609,11929.650391,11756.400391,11908.500000,11908.500000,667300
2020-11-05,12062.400391,12131.099609,12027.599609,12120.299805,12120.299805,632500
2020-11-06,12156.650391,12280.400391,12131.849609,12263.549805,12263.549805,576800
2020-11-09,12399.400391,12474.049805,12367.349609,12461.049805,12461.049805,553400
2020-11-10,12556.400391,12643.900391,12475.250000,12631.099609,12631.099609,847500
2020-11-11,12680.599609,12769.750000,12571.099609,12749.150391,12749.150391,880500
2020-11-12,12702.150391,12741.150391,12624.849609,12690.799805,12690.799805,622000
2020-11-13,12659.700195,12735.950195,12607.700195,12719.950195,12719.950195,513900
2020-11-14,null,null,null,null,null,null
2020-11-17,12932.500000,12934.049805,12797.099609,12874.200195,12874.200195,707700
2020-11-18,12860.099609,12948.849609,12819.349609,12938.250000,12938.250000,731300
2020-11-19,12839.500000,12963.000000,12745.750000,12771.700195,12771.700195,768800
2020-11-20,12813.400391,12892.450195,12730.250000,12859.049805,12859.049805,664000
2020-11-23,12960.299805,12968.849609,12825.700195,12926.450195,12926.450195,633100
2020-11-24,13002.599609,13079.099609,12978.000000,13055.150391,13055.150391,571900
2020-11-25,13130.000000,13145.849609,12833.650391,12858.400391,12858.400391,679000
2020-11-26,12906.450195,13018.000000,12790.400391,12987.000000,12987.000000,549800
2020-11-27,13012.049805,13035.299805,12914.299805,12968.950195,12968.950195,1162400
2020-12-01,13062.200195,13128.400391,12962.799805,13109.049805,13109.049805,583600
